filename,width,height,class,xmin,ymin,xmax,ymax
HCZ_HFGTNZ_20180621_10098.jpg,801,316,laptop,745,57,798,280
HCZ_HFGTNZ_20180621_10098.jpg,801,316,laptop,205,80,327,255
HCZ_HFGTNZ_20180621_10098.jpg,801,316,glassbottle,514,167,546,199
HCZ_HFGTNZ_20180621_10099.jpg,801,343,laptop,2,76,129,309
HCZ_HFGTNZ_20180621_10099.jpg,801,343,umbrella,530,81,610,269
HCZ_HFGTNZ_20180621_10099.jpg,801,343,powerbank,1,144,59,184
HCZ_HFGTNZ_20180621_10100.jpg,801,332,drinkbottle,17,79,171,141
HCZ_HFGTNZ_20180621_10100.jpg,801,332,smallelectronicequipmen,173,76,252,127
HCZ_HFGTNZ_20180621_10102.jpg,583,304,plasticcup,90,142,225,209
HCZ_HFGTNZ_20180621_10102.jpg,583,304,smallelectronicequipmen,205,139,272,227
HCZ_HFGTNZ_20180621_10102.jpg,583,304,umbrella,90,40,125,159
HCZ_HFGTNZ_20180621_10103.jpg,801,574,smallelectronicequipmen,494,376,559,465
HCZ_HFGTNZ_20180621_10103.jpg,801,574,umbrella,504,376,599,543
HCZ_HFGTNZ_20180621_10103.jpg,801,574,umbrella,17,341,148,435
HCZ_HFGTNZ_20180621_10104.jpg,752,579,glassbottle,515,194,632,324
HCZ_HFGTNZ_20180621_10105.jpg,801,325,smallelectronicequipmen,59,88,140,190
HCZ_HFGTNZ_20180621_10105.jpg,801,325,smallelectronicequipmen,573,92,659,161
HCZ_HFGTNZ_20180621_10105.jpg,801,325,glassbottle,594,53,638,101
HCZ_HFGTNZ_20180621_10107.jpg,801,423,powerbank,590,233,653,323
HCZ_HFGTNZ_20180621_10109.jpg,800,535,umbrella,57,310,217,465
HCZ_HFGTNZ_20180621_10109.jpg,800,535,powerbank,60,232,158,288
HCZ_HFGTNZ_20180621_10109.jpg,800,535,smallelectronicequipmen,36,138,92,222
HCZ_HFGTNZ_20180621_10109.jpg,800,535,smallelectronicequipmen,690,284,792,366
HCZ_HFGTNZ_20180621_10109.jpg,800,535,smallelectronicequipmen,411,72,509,150
HCZ_HFGTNZ_20180621_10109.jpg,800,535,plasticcup,530,148,613,244
HCZ_HFGTNZ_20180621_10109.jpg,800,535,smallelectronicequipmen,454,102,571,205
HCZ_HFGTNZ_20180621_10109.jpg,800,535,umbrella,456,73,636,151
HCZ_HFGTNZ_20180621_10113.jpg,801,339,umbrella,385,121,551,206
HCZ_HFGTNZ_20180621_10113.jpg,801,339,glassbottle,401,194,531,250
HCZ_HFGTNZ_20180621_10113.jpg,801,339,powerbank,405,165,462,223
HCZ_HFGTNZ_20180621_10113.jpg,801,339,umbrella,712,168,798,254
HCZ_HFGTNZ_20180621_10113.jpg,801,339,glassbottle,743,210,798,291
HCZ_HFGTNZ_20180621_10114.jpg,642,367,umbrella,0,74,62,130
HCZ_HFGTNZ_20180621_10114.jpg,642,367,glassbottle,0,112,70,188
HCZ_HFGTNZ_20180621_10114.jpg,642,367,laptop,270,30,522,288
HCZ_HFGTNZ_20180621_10114.jpg,642,367,umbrella,313,223,462,323
HCZ_HFGTNZ_20180621_10114.jpg,642,367,metalcup,308,248,419,347
HCZ_HFGTNZ_20180621_10115.jpg,801,436,plasticcup,44,178,217,246
HCZ_HFGTNZ_20180621_10115.jpg,801,436,drinkbottle,55,269,211,328
HCZ_HFGTNZ_20180621_10115.jpg,801,436,drinkbottle,67,235,202,283
HCZ_HFGTNZ_20180621_10115.jpg,801,436,smallelectronicequipmen,536,83,634,156
HCZ_HFGTNZ_20180621_10117.jpg,801,445,smallelectronicequipmen,82,91,187,171
HCZ_HFGTNZ_20180621_10117.jpg,801,445,umbrella,598,99,637,218
HCZ_HFGTNZ_20180621_10117.jpg,801,445,drinkbottle,675,97,796,216
HCZ_HFGTNZ_20180621_10117.jpg,801,445,glassbottle,197,127,252,158
HCZ_HFGTNZ_20180621_10118.jpg,801,368,smallelectronicequipmen,136,185,223,294
HCZ_HFGTNZ_20180621_10118.jpg,801,368,powerbank,634,98,723,143
HCZ_HFGTNZ_20180621_10118.jpg,801,368,smallelectronicequipmen,664,160,730,216
HCZ_HFGTNZ_20180621_10118.jpg,801,368,powerbank,169,166,219,235
HCZ_HFGTNZ_20180621_10120.jpg,801,540,umbrella,378,350,529,431
HCZ_HFGTNZ_20180621_10120.jpg,801,540,winebottle,147,219,214,374
HCZ_HFGTNZ_20180621_10120.jpg,801,540,smallelectronicequipmen,422,410,497,505
HCZ_HFGTNZ_20180621_10120.jpg,801,540,glassbottle,466,393,568,484
HCZ_HFGTNZ_20180621_10120.jpg,801,540,smallelectronicequipmen,384,432,435,495
HCZ_HFGTNZ_20180621_10121.jpg,801,479,umbrella,432,174,632,242
HCZ_HFGTNZ_20180621_10122.jpg,801,365,laptop,1,42,226,206
HCZ_HFGTNZ_20180621_10122.jpg,801,365,umbrella,39,247,200,283
HCZ_HFGTNZ_20180621_10122.jpg,801,365,drinkbottle,346,140,451,258
HCZ_HFGTNZ_20180621_10122.jpg,801,365,smallelectronicequipmen,385,63,466,113
HCZ_HFGTNZ_20180621_10123.jpg,666,407,laptop,4,120,221,298
HCZ_HFGTNZ_20180621_10123.jpg,666,407,laptop,492,113,663,260
HCZ_HFGTNZ_20180621_10124.jpg,789,466,laptop,1,253,46,402
HCZ_HFGTNZ_20180621_10124.jpg,789,466,glassbottle,331,300,424,420
HCZ_HFGTNZ_20180621_10124.jpg,789,466,glassbottle,429,207,507,343
HCZ_HFGTNZ_20180621_10124.jpg,789,466,glassbottle,537,168,620,219
HCZ_HFGTNZ_20180621_10124.jpg,789,466,drinkbottle,446,194,600,256
HCZ_HFGTNZ_20180621_10124.jpg,789,466,smallelectronicequipmen,468,237,563,352
HCZ_HFGTNZ_20180621_10125.jpg,801,473,umbrella,143,216,223,377
HCZ_HFGTNZ_20180621_10125.jpg,801,473,glassbottle,82,329,200,443
HCZ_HFGTNZ_20180621_10125.jpg,801,473,drinkbottle,199,163,329,281
HCZ_HFGTNZ_20180621_10125.jpg,801,473,umbrella,494,89,585,259
HCZ_HFGTNZ_20180621_10125.jpg,801,473,glassbottle,488,159,534,269
HCZ_HFGTNZ_20180621_10127.jpg,801,395,umbrella,2,53,98,182
HCZ_HFGTNZ_20180621_10127.jpg,801,395,umbrella,463,30,595,143
HCZ_HFGTNZ_20180621_10127.jpg,801,395,drinkbottle,346,110,460,217
HCZ_HFGTNZ_20180621_10127.jpg,801,395,drinkbottle,387,113,516,228
HCZ_HFGTNZ_20180621_10128.jpg,727,366,smallelectronicequipmen,36,148,126,210
HCZ_HFGTNZ_20180621_10128.jpg,727,366,smallelectronicequipmen,514,87,585,185
HCZ_HFGTNZ_20180621_10129.jpg,801,542,powerbank,241,348,287,450
HCZ_HFGTNZ_20180621_10129.jpg,801,542,umbrella,298,361,404,512
HCZ_HFGTNZ_20180621_10129.jpg,801,542,smallelectronicequipmen,402,182,501,290
HCZ_HFGTNZ_20180621_10130.jpg,801,437,drinkbottle,59,284,202,348
HCZ_HFGTNZ_20180621_10130.jpg,801,437,glassbottle,370,277,488,325
HCZ_HFGTNZ_20180621_10131.jpg,801,420,umbrella,151,139,218,298
HCZ_HFGTNZ_20180621_10132.jpg,801,367,umbrella,109,138,290,195
HCZ_HFGTNZ_20180621_10132.jpg,801,367,drinkbottle,140,256,286,337
HCZ_HFGTNZ_20180621_10132.jpg,801,367,glassbottle,540,143,644,281
HCZ_HFGTNZ_20180621_10133.jpg,801,381,laptop,118,80,348,269
HCZ_HFGTNZ_20180621_10133.jpg,801,381,umbrella,161,278,340,323
HCZ_HFGTNZ_20180621_10133.jpg,801,381,umbrella,564,55,753,104
HCZ_HFGTNZ_20180621_10133.jpg,801,381,drinkbottle,605,30,743,79
HCZ_HFGTNZ_20180621_10133.jpg,801,381,smallelectronicequipmen,616,46,668,152
HCZ_HFGTNZ_20180621_10134.jpg,801,388,umbrella,658,124,728,286
HCZ_HFGTNZ_20180621_10134.jpg,801,388,laptop,728,90,798,272
HCZ_HFGTNZ_20180621_10135.jpg,194,269,laptop,1,30,140,220
HCZ_HFGTNZ_20180621_10136.jpg,724,524,umbrella,397,234,472,402
HCZ_HFGTNZ_20180621_10137.jpg,801,481,metalcan,718,247,789,317
HCZ_HFGTNZ_20180621_10137.jpg,801,481,drinkbottle,725,358,798,451
HCZ_HFGTNZ_20180621_10137.jpg,801,481,umbrella,52,79,236,134
HCZ_HFGTNZ_20180621_10138.jpg,801,354,smallelectronicequipmen,124,172,235,258
HCZ_HFGTNZ_20180621_10138.jpg,801,354,smallelectronicequipmen,189,178,276,279
HCZ_HFGTNZ_20180621_10138.jpg,801,354,drinkbottle,2,221,59,303
HCZ_HFGTNZ_20180621_10138.jpg,801,354,umbrella,600,64,634,240
HCZ_HFGTNZ_20180621_10138.jpg,801,354,glassbottle,616,67,660,178
HCZ_HFGTNZ_20180621_10138.jpg,801,354,glassbottle,587,72,628,148
HCZ_HFGTNZ_20180621_10138.jpg,801,354,glassbottle,620,200,659,242
HCZ_HFGTNZ_20180621_10139.jpg,801,293,smallelectronicequipmen,9,142,59,220
HCZ_HFGTNZ_20180621_10140.jpg,801,545,umbrella,316,397,470,486
HCZ_HFGTNZ_20180621_10140.jpg,801,545,laptop,727,274,798,432
HCZ_HFGTNZ_20180621_10140.jpg,801,545,glassbottle,34,345,71,385
HCZ_HFGTNZ_20180621_10140.jpg,801,545,glassbottle,46,387,92,419
HCZ_HFGTNZ_20180621_10141.jpg,801,380,laptop,1,129,100,318
HCZ_HFGTNZ_20180621_10141.jpg,801,380,umbrella,87,61,189,239
HCZ_HFGTNZ_20180621_10141.jpg,801,380,plasticcup,9,99,125,221
HCZ_HFGTNZ_20180621_10142.jpg,801,404,metalcup,32,129,93,259
HCZ_HFGTNZ_20180621_10142.jpg,801,404,drinkbottle,137,213,258,339
HCZ_HFGTNZ_20180621_10142.jpg,801,404,drinkbottle,482,231,633,299
HCZ_HFGTNZ_20180621_10143.jpg,801,431,smallelectronicequipmen,108,161,205,217
HCZ_HFGTNZ_20180621_10143.jpg,801,431,metalcup,436,124,627,244
HCZ_HFGTNZ_20180621_10145.jpg,801,277,drinkbottle,28,140,161,241
HCZ_HFGTNZ_20180621_10145.jpg,801,277,laptop,436,35,709,247
HCZ_HFGTNZ_20180621_10146.jpg,801,360,smallelectronicequipmen,7,73,49,155
HCZ_HFGTNZ_20180621_10146.jpg,801,360,drinkbottle,722,109,798,326
HCZ_HFGTNZ_20180621_10147.jpg,801,410,smallelectronicequipmen,535,113,708,295
HCZ_HFGTNZ_20180621_10148.jpg,801,476,umbrella,1,214,116,365
HCZ_HFGTNZ_20180621_10148.jpg,801,476,plasticcup,45,347,153,387
HCZ_HFGTNZ_20180621_10148.jpg,801,476,laptop,540,50,766,216
HCZ_HFGTNZ_20180621_10149.jpg,801,442,smallelectronicequipmen,91,162,172,271
HCZ_HFGTNZ_20180621_10149.jpg,801,442,drinkbottle,487,201,637,255
HCZ_HFGTNZ_20180621_10149.jpg,801,442,drinkbottle,478,237,609,347
HCZ_HFGTNZ_20180621_10149.jpg,801,442,glassbottle,304,349,341,389
HCZ_HFGTNZ_20180621_10154.jpg,687,335,umbrella,496,113,548,229
HCZ_HFGTNZ_20180621_10154.jpg,687,335,powerbank,432,159,488,263
HCZ_HFGTNZ_20180621_10154.jpg,687,335,glassbottle,418,52,481,173
HCZ_HFGTNZ_20180621_10155.jpg,801,450,umbrella,688,360,799,420
HCZ_HFGTNZ_20180621_10155.jpg,801,450,glassbottle,735,152,799,205
HCZ_HFGTNZ_20180621_10155.jpg,801,450,powerbank,666,266,715,340
HCZ_HFGTNZ_20180621_10156.jpg,801,467,glassbottle,1,176,74,233
HCZ_HFGTNZ_20180621_10156.jpg,801,467,umbrella,334,71,485,120
HCZ_HFGTNZ_20180621_10156.jpg,801,467,umbrella,752,82,793,238
HCZ_HFGTNZ_20180621_10156.jpg,801,467,smallelectronicequipmen,347,96,469,185
HCZ_HFGTNZ_20180621_10157.jpg,801,362,smallelectronicequipmen,417,221,469,299
HCZ_HFGTNZ_20180621_10157.jpg,801,362,umbrella,491,91,542,237
HCZ_HFGTNZ_20180621_10157.jpg,801,362,smallelectronicequipmen,691,200,761,296
HCZ_HFGTNZ_20180621_10157.jpg,801,362,glassbottle,423,158,475,229
HCZ_HFGTNZ_20180621_10158.jpg,801,284,smallelectronicequipmen,52,64,128,142
HCZ_HFGTNZ_20180621_10158.jpg,801,284,drinkbottle,66,30,173,162
HCZ_HFGTNZ_20180621_10158.jpg,801,284,umbrella,422,155,601,200
HCZ_HFGTNZ_20180621_10159.jpg,801,390,laptop,473,57,760,258
HCZ_HFGTNZ_20180621_10159.jpg,801,390,glassbottle,55,180,86,230
HCZ_HFGTNZ_20180621_10159.jpg,801,390,glassbottle,57,230,86,275
HCZ_HFGTNZ_20180621_10159.jpg,801,390,smallelectronicequipmen,472,211,551,257
HCZ_HFGTNZ_20180621_10160.jpg,801,398,glassbottle,470,225,545,291
HCZ_HFGTNZ_20180621_10161.jpg,801,374,smallelectronicequipmen,476,215,523,314
HCZ_HFGTNZ_20180621_10161.jpg,801,374,smallelectronicequipmen,268,122,348,225
HCZ_HFGTNZ_20180621_10161.jpg,801,374,drinkbottle,96,160,147,320
HCZ_HFGTNZ_20180621_10163.jpg,801,456,umbrella,388,66,553,187
HCZ_HFGTNZ_20180621_10163.jpg,801,456,laptop,336,193,574,412
HCZ_HFGTNZ_20180621_10163.jpg,801,456,umbrella,383,200,574,282
HCZ_HFGTNZ_20180621_10164.jpg,735,335,glassbottle,236,189,362,294
HCZ_HFGTNZ_20180621_10164.jpg,735,335,smallelectronicequipmen,549,106,607,204
HCZ_HFGTNZ_20180621_10165.jpg,801,398,umbrella,568,187,722,283
HCZ_HFGTNZ_20180621_10168.jpg,801,400,umbrella,389,91,462,213
HCZ_HFGTNZ_20180621_10168.jpg,801,400,metalcup,558,75,648,131
HCZ_HFGTNZ_20180621_10168.jpg,801,400,powerbank,561,92,596,180
HCZ_HFGTNZ_20180621_10170.jpg,615,233,umbrella,278,58,331,203
HCZ_HFGTNZ_20180621_10170.jpg,615,233,smallelectronicequipmen,307,55,355,172
HCZ_HFGTNZ_20180621_10170.jpg,615,233,smallelectronicequipmen,233,60,305,153
HCZ_HFGTNZ_20180621_10171.jpg,650,367,smallelectronicequipmen,414,30,515,97
HCZ_HFGTNZ_20180621_10171.jpg,650,367,umbrella,271,100,320,291
HCZ_HFGTNZ_20180621_10171.jpg,650,367,drinkbottle,283,214,417,333
HCZ_HFGTNZ_20180621_10171.jpg,650,367,smallelectronicequipmen,175,141,238,200
HCZ_HFGTNZ_20180621_10171.jpg,650,367,smallelectronicequipmen,144,124,251,152
HCZ_HFGTNZ_20180621_10171.jpg,650,367,smallelectronicequipmen,399,40,496,106
HCZ_HFGTNZ_20180621_10171.jpg,650,367,glassbottle,320,208,343,249
HCZ_HFGTNZ_20180621_10172.jpg,801,463,laptop,475,114,701,342
HCZ_HFGTNZ_20180621_10172.jpg,801,463,smallelectronicequipmen,24,217,76,292
HCZ_HFGTNZ_20180621_10173.jpg,451,357,smallelectronicequipmen,19,220,106,308
HCZ_HFGTNZ_20180621_10174.jpg,801,369,drinkbottle,449,265,596,330
HCZ_HFGTNZ_20180621_10174.jpg,801,369,umbrella,63,264,193,315
HCZ_HFGTNZ_20180621_10174.jpg,801,369,laptop,41,65,267,198
HCZ_HFGTNZ_20180621_10174.jpg,801,369,laptop,710,61,798,237
HCZ_HFGTNZ_20180621_10174.jpg,801,369,smallelectronicequipmen,220,238,275,301
HCZ_HFGTNZ_20180621_10175.jpg,675,491,laptop,1,82,150,244
HCZ_HFGTNZ_20180621_10175.jpg,675,491,glassbottle,10,35,83,120
HCZ_HFGTNZ_20180621_10177.jpg,456,270,drinkbottle,54,30,191,144
HCZ_HFGTNZ_20180621_10178.jpg,801,447,smallelectronicequipmen,683,220,777,292
HCZ_HFGTNZ_20180621_10178.jpg,801,447,drinkbottle,731,250,799,362
HCZ_HFGTNZ_20180621_10178.jpg,801,447,drinkbottle,151,282,235,417
HCZ_HFGTNZ_20180621_10178.jpg,801,447,smallelectronicequipmen,566,246,675,304
HCZ_HFGTNZ_20180621_10178.jpg,801,447,umbrella,153,86,295,127
HCZ_HFGTNZ_20180621_10179.jpg,801,407,powerbank,511,241,594,337
HCZ_HFGTNZ_20180621_10179.jpg,801,407,laptop,304,55,356,296
HCZ_HFGTNZ_20180621_10181.jpg,283,318,smallelectronicequipmen,80,141,163,238
HCZ_HFGTNZ_20180621_10182.jpg,801,469,plasticcup,308,203,425,270
HCZ_HFGTNZ_20180621_10182.jpg,801,469,umbrella,287,228,383,398
HCZ_HFGTNZ_20180621_10182.jpg,801,469,smallelectronicequipmen,7,276,89,347
HCZ_HFGTNZ_20180621_10182.jpg,801,469,smallelectronicequipmen,48,293,99,386
HCZ_HFGTNZ_20180621_10182.jpg,801,469,glassbottle,732,94,799,142
HCZ_HFGTNZ_20180621_10182.jpg,801,469,camera,604,194,717,311
HCZ_HFGTNZ_20180621_10183.jpg,719,412,glassbottle,1,93,63,143
HCZ_HFGTNZ_20180621_10183.jpg,719,412,metalcup,361,160,412,297
HCZ_HFGTNZ_20180621_10183.jpg,719,412,glassbottle,380,315,504,370
HCZ_HFGTNZ_20180621_10184.jpg,497,255,umbrella,123,105,258,155
HCZ_HFGTNZ_20180621_10184.jpg,497,255,smallelectronicequipmen,31,109,106,180
HCZ_HFGTNZ_20180621_10184.jpg,497,255,drinkbottle,241,167,398,217
HCZ_HFGTNZ_20180621_10184.jpg,497,255,smallelectronicequipmen,102,32,192,79
HCZ_HFGTNZ_20180621_10185.jpg,801,372,powerbank,612,189,668,243
HCZ_HFGTNZ_20180621_10185.jpg,801,372,powerbank,19,169,59,227
HCZ_HFGTNZ_20180621_10185.jpg,801,372,smallelectronicequipmen,26,223,48,318
HCZ_HFGTNZ_20180621_10187.jpg,801,492,glassbottle,42,79,119,185
HCZ_HFGTNZ_20180621_10187.jpg,801,492,umbrella,578,389,727,462
HCZ_HFGTNZ_20180621_10187.jpg,801,492,smallelectronicequipmen,256,270,358,336
HCZ_HFGTNZ_20180621_10187.jpg,801,492,glassbottle,169,149,226,247
HCZ_HFGTNZ_20180621_10188.jpg,801,380,smallelectronicequipmen,201,35,273,117
HCZ_HFGTNZ_20180621_10188.jpg,801,380,smallelectronicequipmen,202,108,266,193
HCZ_HFGTNZ_20180621_10188.jpg,801,380,powerbank,176,94,199,158
HCZ_HFGTNZ_20180621_10190.jpg,267,376,umbrella,1,261,162,322
HCZ_HFGTNZ_20180621_10191.jpg,801,520,powerbank,197,212,258,298
HCZ_HFGTNZ_20180621_10191.jpg,801,520,drinkbottle,664,174,798,259
HCZ_HFGTNZ_20180621_10191.jpg,801,520,smallelectronicequipmen,187,210,242,310
HCZ_HFGTNZ_20180621_10191.jpg,801,520,smallelectronicequipmen,577,224,625,322
HCZ_HFGTNZ_20180621_10192.jpg,801,493,drinkbottle,248,153,304,291
HCZ_HFGTNZ_20180621_10192.jpg,801,493,drinkbottle,51,148,104,296
HCZ_HFGTNZ_20180621_10192.jpg,801,493,smallelectronicequipmen,619,276,663,376
HCZ_HFGTNZ_20180621_10192.jpg,801,493,glassbottle,681,408,723,443
HCZ_HFGTNZ_20180621_10192.jpg,801,493,nailpolish,584,331,616,391
HCZ_HFGTNZ_20180621_10192.jpg,801,493,drinkbottle,697,212,779,376
HCZ_HFGTNZ_20180621_10193.jpg,801,349,drinkbottle,74,189,192,305
HCZ_HFGTNZ_20180621_10193.jpg,801,349,metalcan,485,123,569,229
HCZ_HFGTNZ_20180621_10193.jpg,801,349,metalcup,423,260,533,317
HCZ_HFGTNZ_20180621_10194.jpg,801,486,glassbottle,122,277,162,336
HCZ_HFGTNZ_20180621_10195.jpg,801,472,glassbottle,330,73,380,213
HCZ_HFGTNZ_20180621_10195.jpg,801,472,smallelectronicequipmen,308,91,408,166
HCZ_HFGTNZ_20180621_10195.jpg,801,472,umbrella,150,144,283,284
HCZ_HFGTNZ_20180621_10195.jpg,801,472,glassbottle,85,226,193,290
HCZ_HFGTNZ_20180621_10195.jpg,801,472,glassbottle,137,212,230,355
HCZ_HFGTNZ_20180621_10196.jpg,801,368,smallelectronicequipmen,1,69,87,125
HCZ_HFGTNZ_20180621_10196.jpg,801,368,cigarette,2,249,180,337
HCZ_HFGTNZ_20180621_10197.jpg,677,516,smallelectronicequipmen,449,368,534,476
HCZ_HFGTNZ_20180621_10197.jpg,677,516,metalcup,128,154,249,303
HCZ_HFGTNZ_20180621_10200.jpg,801,402,umbrella,1,151,69,188
HCZ_HFGTNZ_20180621_10200.jpg,801,402,smallelectronicequipmen,5,174,68,246
HCZ_HFGTNZ_20180621_10200.jpg,801,402,metalcup,300,163,408,266
HCZ_HFGTNZ_20180621_10200.jpg,801,402,glassbottle,329,223,388,351
HCZ_HFGTNZ_20180621_10200.jpg,801,402,drinkbottle,505,72,553,263
HCZ_HFGTNZ_20180621_10200.jpg,801,402,drinkbottle,545,145,588,245
HCZ_HFGTNZ_20180621_10200.jpg,801,402,glassbottle,441,246,469,286
HCZ_HFGTNZ_20180621_10201.jpg,801,416,laptop,594,30,749,321
HCZ_HFGTNZ_20180621_10201.jpg,801,416,metalcup,679,129,749,289
HCZ_HFGTNZ_20180621_10201.jpg,801,416,umbrella,14,141,63,294
HCZ_HFGTNZ_20180621_10201.jpg,801,416,umbrella,4,106,142,232
HCZ_HFGTNZ_20180621_10201.jpg,801,416,powerbank,606,80,676,152
HCZ_HFGTNZ_20180621_10202.jpg,801,355,laptop,308,49,524,238
HCZ_HFGTNZ_20180621_10202.jpg,801,355,drinkbottle,259,63,306,216
HCZ_HFGTNZ_20180621_10202.jpg,801,355,smallelectronicequipmen,684,101,742,275
HCZ_HFGTNZ_20180621_10202.jpg,801,355,smallelectronicequipmen,654,157,706,275
HCZ_HFGTNZ_20180621_10202.jpg,801,355,smallelectronicequipmen,282,127,328,214
HCZ_HFGTNZ_20180621_10203.jpg,477,290,drinkbottle,15,30,168,84
HCZ_HFGTNZ_20180621_10204.jpg,801,397,powerbank,180,51,238,104
HCZ_HFGTNZ_20180621_10204.jpg,801,397,glassbottle,204,72,285,131
HCZ_HFGTNZ_20180621_10204.jpg,801,397,powerbank,540,159,631,210
HCZ_HFGTNZ_20180621_10204.jpg,801,397,umbrella,624,148,667,310
HCZ_HFGTNZ_20180621_10206.jpg,801,372,metalcup,448,63,576,244
HCZ_HFGTNZ_20180621_10206.jpg,801,372,glassbottle,463,214,585,309
HCZ_HFGTNZ_20180621_10206.jpg,801,372,umbrella,115,36,183,196
HCZ_HFGTNZ_20180621_10206.jpg,801,372,plasticcup,1,169,101,226
HCZ_HFGTNZ_20180621_10207.jpg,801,327,smallelectronicequipmen,145,89,258,161
HCZ_HFGTNZ_20180621_10207.jpg,801,327,umbrella,118,172,272,222
HCZ_HFGTNZ_20180621_10207.jpg,801,327,glassbottle,61,86,183,179
HCZ_HFGTNZ_20180621_10208.jpg,801,475,smallelectronicequipmen,73,322,131,375
HCZ_HFGTNZ_20180621_10209.jpg,472,356,drinkbottle,175,108,228,256
HCZ_HFGTNZ_20180621_10210.jpg,801,363,umbrella,58,116,126,261
HCZ_HFGTNZ_20180621_10210.jpg,801,363,glassbottle,10,90,67,184
HCZ_HFGTNZ_20180621_10210.jpg,801,363,smallelectronicequipmen,21,104,76,228
HCZ_HFGTNZ_20180621_10210.jpg,801,363,glassbottle,149,118,191,162
HCZ_HFGTNZ_20180621_10210.jpg,801,363,glassbottle,149,169,177,212
HCZ_HFGTNZ_20180621_10210.jpg,801,363,glassbottle,101,225,137,286
HCZ_HFGTNZ_20180621_10212.jpg,533,269,smallelectronicequipmen,159,104,249,156
HCZ_HFGTNZ_20180621_10212.jpg,533,269,glassbottle,123,130,213,207
HCZ_HFGTNZ_20180621_10212.jpg,533,269,scissor,76,147,115,182
HCZ_HFGTNZ_20180621_10213.jpg,801,457,winebottle,27,162,66,245
HCZ_HFGTNZ_20180621_10213.jpg,801,457,metalcan,481,211,545,256
HCZ_HFGTNZ_20180621_10214.jpg,801,390,umbrella,590,196,683,338
HCZ_HFGTNZ_20180621_10214.jpg,801,390,metalcup,591,246,727,360
HCZ_HFGTNZ_20180621_10214.jpg,801,390,glassbottle,408,100,429,135
HCZ_HFGTNZ_20180621_10214.jpg,801,390,glassbottle,395,106,413,139
HCZ_HFGTNZ_20180621_10214.jpg,801,390,glassbottle,380,109,398,144
HCZ_HFGTNZ_20180621_10214.jpg,801,390,glassbottle,363,117,381,150
HCZ_HFGTNZ_20180621_10214.jpg,801,390,glassbottle,348,122,367,155
HCZ_HFGTNZ_20180621_10214.jpg,801,390,glassbottle,335,126,351,157
HCZ_HFGTNZ_20180621_10214.jpg,801,390,glassbottle,318,133,338,164
HCZ_HFGTNZ_20180621_10214.jpg,801,390,glassbottle,302,143,318,170
HCZ_HFGTNZ_20180621_10214.jpg,801,390,glassbottle,288,146,304,177
HCZ_HFGTNZ_20180621_10214.jpg,801,390,glassbottle,273,153,291,181
HCZ_HFGTNZ_20180621_10215.jpg,801,503,umbrella,362,30,545,113
HCZ_HFGTNZ_20180621_10215.jpg,801,503,laptop,327,283,584,478
HCZ_HFGTNZ_20180621_10215.jpg,801,503,glassbottle,316,237,466,290
HCZ_HFGTNZ_20180621_10215.jpg,801,503,smallelectronicequipmen,347,41,422,82
HCZ_HFGTNZ_20180621_10216.jpg,801,365,umbrella,582,68,714,195
HCZ_HFGTNZ_20180621_10216.jpg,801,365,umbrella,221,115,262,262
HCZ_HFGTNZ_20180621_10217.jpg,555,353,laptop,116,48,400,272
HCZ_HFGTNZ_20180621_10217.jpg,555,353,drinkbottle,274,57,400,166
HCZ_HFGTNZ_20180621_10218.jpg,801,375,drinkbottle,455,170,595,226
HCZ_HFGTNZ_20180621_10218.jpg,801,375,drinkbottle,493,209,629,263
HCZ_HFGTNZ_20180621_10218.jpg,801,375,umbrella,439,261,619,331
HCZ_HFGTNZ_20180621_10218.jpg,801,375,smallelectronicequipmen,91,160,172,252
HCZ_HFGTNZ_20180621_10218.jpg,801,375,drinkbottle,76,48,204,181
HCZ_HFGTNZ_20180621_10219.jpg,801,345,glassbottle,91,209,220,281
HCZ_HFGTNZ_20180621_10219.jpg,801,345,powerbank,508,145,557,234
HCZ_HFGTNZ_20180621_10220.jpg,801,398,laptop,1,109,116,323
HCZ_HFGTNZ_20180621_10220.jpg,801,398,glassbottle,534,62,604,195
HCZ_HFGTNZ_20180621_10220.jpg,801,398,umbrella,578,54,641,192
HCZ_HFGTNZ_20180621_10221.jpg,771,391,umbrella,451,271,595,341
HCZ_HFGTNZ_20180621_10221.jpg,771,391,drinkbottle,466,191,611,272
HCZ_HFGTNZ_20180621_10222.jpg,801,381,glassbottle,59,58,111,197
HCZ_HFGTNZ_20180621_10222.jpg,801,381,glassbottle,416,104,548,182
HCZ_HFGTNZ_20180621_10223.jpg,801,423,powerbank,73,151,121,237
HCZ_HFGTNZ_20180621_10223.jpg,801,423,laptop,379,56,576,302
HCZ_HFGTNZ_20180621_10223.jpg,801,423,laptop,600,171,775,364
HCZ_HFGTNZ_20180621_10223.jpg,801,423,powerbank,420,241,511,320
HCZ_HFGTNZ_20180621_10224.jpg,801,412,glassbottle,303,222,396,334
HCZ_HFGTNZ_20180621_10224.jpg,801,412,umbrella,393,220,522,352
HCZ_HFGTNZ_20180621_10224.jpg,801,412,glassbottle,383,143,453,204
HCZ_HFGTNZ_20180621_10224.jpg,801,412,watch,669,177,697,212
HCZ_HFGTNZ_20180621_10225.jpg,801,391,laptop,338,93,505,353
HCZ_HFGTNZ_20180621_10225.jpg,801,391,glassbottle,729,267,799,356
